plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,date,geometry,index_right,cluster,latitude,longitude
tan20250707t114620c21s4001-A,40.264965256046125,-3.627020340908916,2025-07-07T11:46:20+00:00,Solid Waste (6A),CH4,mfa,"[-3.6717317593659544, 40.22126620978153, -3.6003437538842062, 40.27548341953063]",tan,production,2025-08-06 12:22:28.876456+00:00,2025-08-06 12:22:28.874916+00:00,v3,3.26.0,33.960930212341566,maximum_sensitivity,12.93848231173363,891.6791141916204,287.79276912213254,1.2962962962962965,0.3471913566528273,354.7979084493305,50.08465104258987,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-A/tan20250707t114620c21s4001-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-A/tan20250707t114620c21s4001-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-A/tan20250707t114620c21s4001-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-A/tan20250707t114620c21s4001-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-A/tan20250707t114620c21s4001-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446685 4457354.999999999),90,90,40.275965763498746,-3.615719018581074
tan20250707t114620c21s4001-B,40.26059676047014,-3.635094297044804,2025-07-07T11:46:20+00:00,Solid Waste (6A),CH4,mfa,"[-3.671026122251264, 40.22099958070697, -3.599637466970525, 40.27548712955565]",tan,production,2025-08-06 12:22:29.148133+00:00,2025-08-06 12:22:29.146483+00:00,v3,3.26.0,33.960930212341566,maximum_sensitivity,12.93848231173363,637.8803982184484,200.8564400906148,1.2962962962962965,0.3471913566528273,354.7979084493305,50.08465104258987,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-B/tan20250707t114620c21s4001-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-B/tan20250707t114620c21s4001-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-B/tan20250707t114620c21s4001-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-B/tan20250707t114620c21s4001-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-B/tan20250707t114620c21s4001-B_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (445994.99999999994 4456874.999999999),90,90,40.275965763498746,-3.615719018581074
tan20250707t114620c21s4001-F,40.26763718244455,-3.632690321328252,2025-07-07T11:46:20+00:00,Solid Waste (6A),CH4,mfa,"[-3.6717317593659544, 40.22126620978153, -3.6003437538842062, 40.27548341953063]",tan,production,2025-08-06 12:22:29.517643+00:00,2025-08-06 12:22:29.516111+00:00,v3,3.26.0,33.960930212341566,maximum_sensitivity,12.93848231173363,272.4087381362915,122.19185015543484,1.2962962962962965,0.3471913566528273,354.7979084493305,50.08465104258987,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-F/tan20250707t114620c21s4001-F_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-F/tan20250707t114620c21s4001-F_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-F/tan20250707t114620c21s4001-F_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-F/tan20250707t114620c21s4001-F_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-F/tan20250707t114620c21s4001-F_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446205 4457655),90,90,40.275965763498746,-3.615719018581074
tan20250707t114620c21s4001-I,40.264098570015946,-3.637243924664024,2025-07-07T11:46:20+00:00,Solid Waste (6A),CH4,mfa,"[-3.6717317940985064, 40.22099590095373, -3.6003431508015904, 40.275483443620665]",tan,production,2025-08-06 12:22:29.045386+00:00,2025-08-06 12:22:29.043909+00:00,v3,3.26.0,33.960930212341566,maximum_sensitivity,12.93848231173363,,,1.2962962962962965,0.3471913566528273,354.7979084493305,50.08465104258987,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-I/tan20250707t114620c21s4001-I_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-I/tan20250707t114620c21s4001-I_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-I/tan20250707t114620c21s4001-I_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-I/tan20250707t114620c21s4001-I_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/07/07/tan20250707t114620c21s4001-I/tan20250707t114620c21s4001-I_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (445815 4457265),90,90,40.275965763498746,-3.615719018581074
tan20250623t114400c25s4001-A,40.26088248048195,-3.632274596113225,2025-06-23T11:44:00+00:00,Solid Waste (6A),CH4,mfa,"[-3.6498921475048585, 40.24767015281407, -3.609595184307009, 40.278420173771266]",tan,production,2025-07-23 12:22:09.853024+00:00,2025-07-23 12:22:09.843452+00:00,v3,3.26.0,33.66539755573723,maximum_sensitivity,13.773338003279674,,,1.0462962962962965,0.6432353493688299,304.6480158943862,18.91411871252732,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/06/23/tan20250623t114400c25s4001-A/tan20250623t114400c25s4001-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/06/23/tan20250623t114400c25s4001-A/tan20250623t114400c25s4001-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/06/23/tan20250623t114400c25s4001-A/tan20250623t114400c25s4001-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/06/23/tan20250623t114400c25s4001-A/tan20250623t114400c25s4001-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/06/23/tan20250623t114400c25s4001-A/tan20250623t114400c25s4001-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446235 4456905),90,90,40.275965763498746,-3.615719018581074
tan20250507t115042c00s4001-A,40.26197700888108,-3.629815169776029,2025-05-07T11:50:42+00:00,Solid Waste (6A),CH4,mfa,"[-3.6693184384637325, 40.24061975631138, -3.617005785527126, 40.28080988031259]",tan,production,2025-06-06 12:20:41.406839+00:00,2025-06-06 12:20:41.404359+00:00,v3,3.16.0,37.02590410329495,maximum_sensitivity,26.783864735829248,1266.2912637216073,723.0098643451691,1.4444444444444444,0.8021960598996473,53.70817796281768,73.59125865472146,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-A/tan20250507t115042c00s4001-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-A/tan20250507t115042c00s4001-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-A/tan20250507t115042c00s4001-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-A/tan20250507t115042c00s4001-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/05/07/tan20250507t115042c00s4001-A/tan20250507t115042c00s4001-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446445 4457025.000000001),90,90,40.275965763498746,-3.615719018581074
tan20250203t113104c00s4001-B,40.26372184700071,-3.630632711667004,2025-02-03T11:31:04+00:00,Solid Waste (6A),CH4,mfa,"[-3.6530497190599003, 40.24575901363161, -3.613106599535881, 40.27650962481156]",tan,first_light,2025-03-05 12:19:12.235262+00:00,2025-03-25 22:33:37.551294+00:00,v3,3.17.0,39.07528517415311,standard_sensitivity,29.60380232204152,1684.9490545855626,313.39407810801947,2.601851851851852,0.3412134402349682,28.334990864019183,3.85970667682386,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-B/tan20250203t113104c00s4001-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-B/tan20250203t113104c00s4001-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-B/tan20250203t113104c00s4001-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-B/tan20250203t113104c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-B/tan20250203t113104c00s4001-B_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446376.85932466947 4457219.164950934),90,90,40.275965763498746,-3.615719018581074
tan20250203t113104c00s4001-C,40.25849869668295,-3.634612894948277,2025-02-03T11:31:04+00:00,Solid Waste (6A),CH4,mfa,"[-3.656894365422081, 40.24222734478827, -3.6166015288325113, 40.272707020235536]",tan,first_light,2025-03-05 12:19:12.315623+00:00,2025-03-25 23:32:36.949166+00:00,v3,3.17.0,39.07528517415311,standard_sensitivity,29.60380232204152,2184.753049527756,443.907735994129,2.601851851851852,0.3412134402349682,28.334990864019183,3.85970667682386,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-C/tan20250203t113104c00s4001-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-C/tan20250203t113104c00s4001-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-C/tan20250203t113104c00s4001-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-C/tan20250203t113104c00s4001-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2025/02/03/tan20250203t113104c00s4001-C/tan20250203t113104c00s4001-C_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446034.26913280797 4456641.829439464),90,90,40.275965763498746,-3.615719018581074
tan20241019t112033c00s4001-A,40.26327717097684,-3.6323165203513375,2024-10-19T11:20:33+00:00,Solid Waste (6A),CH4,mfa,"[-3.6503045020438307, 40.25254746064917, -3.607883971602941, 40.28464555611443]",tan,first_light,2024-11-15 20:27:50.808799+00:00,2025-03-25 23:07:21.982325+00:00,v3,3.17.0,39.33998059088199,standard_sensitivity,5.45010221968106,984.607516983409,299.1491666228559,2.074074074074074,0.57927749331915,227.3487735957108,17.25061512248141,ecmwf_ifs,Tanager,Planet Labs Inc.,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-A/tan20241019t112033c00s4001-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-A/tan20241019t112033c00s4001-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-A/tan20241019t112033c00s4001-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-A/tan20241019t112033c00s4001-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/10/19/tan20241019t112033c00s4001-A/tan20241019t112033c00s4001-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446233.3308639161 4457170.827415838),90,90,40.275965763498746,-3.615719018581074
emi20240420t113844p08002-A,40.26416724713224,-3.628416620500275,2024-04-20T11:38:44+00:00,Solid Waste (6A),CH4,mfa,"[-3.6678739385649295, 40.23552241970438, -3.596626320637455, 40.29036327561658]",emi,production,2025-05-30 13:00:08.965225+00:00,2025-05-30 13:00:09.022905+00:00,v3,3.6.3,,,,1517.8344346774734,337.4275226312756,2.5370370370370368,0.4184119825072223,55.334177360247885,4.110931925621342,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/20/emi20240420t113844p08002-A/emi20240420t113844p08002-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/20/emi20240420t113844p08002-A/emi20240420t113844p08002-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2024/04/20/emi20240420t113844p08002-A/emi20240420t113844p08002-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/20/emi20240420t113844p08002-A/emi20240420t113844p08002-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2024/04/20/emi20240420t113844p08002-A/emi20240420t113844p08002-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446565.64683304925 4457267.264590885),90,90,40.275965763498746,-3.615719018581074
emi20231007t105036p07002-A,40.2589805745526,-3.6362557406347378,2023-10-07T10:50:36+00:00,Solid Waste (6A),CH4,mfa,"[-3.677257992932365, 40.23073975704056, -3.606901478461619, 40.28396942630908]",emi,production,2024-02-15 20:21:21.855029+00:00,2025-03-25 22:48:43.447960+00:00,v3,3.18.1,,,,2212.704739688349,469.27176024037607,1.2037037037037035,0.2032823925935199,59.60743271941972,12.53626921640102,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-A/emi20231007t105036p07002-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-A/emi20231007t105036p07002-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-A/emi20231007t105036p07002-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-A/emi20231007t105036p07002-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-A/emi20231007t105036p07002-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (445894.9489620064 4456696.317423421),90,90,40.275965763498746,-3.615719018581074
emi20231007t105036p07002-C,40.26354952070977,-3.632022869035069,2023-10-07T10:50:36+00:00,Solid Waste (6A),CH4,mfa,"[-3.676652465753988, 40.23074295261274, -3.6062959410680824, 40.28397262709385]",emi,production,2025-05-30 13:00:08.965225+00:00,2025-05-30 13:00:09.104116+00:00,v3,3.6.3,,,,,,1.2037037037037035,0.2032823925935199,59.60743271941972,12.53626921640102,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-C/emi20231007t105036p07002-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-C/emi20231007t105036p07002-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-C/emi20231007t105036p07002-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-C/emi20231007t105036p07002-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/10/07/emi20231007t105036p07002-C/emi20231007t105036p07002-C_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446258.5160997665 4457200.879194024),90,90,40.275965763498746,-3.615719018581074
emi20230224t102219p07003-A,40.25875205822504,-3.6362788174632215,2023-02-24T10:22:19+00:00,Solid Waste (6A),CH4,mfa,"[-3.7556492143295235, 40.19639505681582, -3.6070264618376378, 40.30982351080607]",emi,production,2023-07-25 23:18:15.916026+00:00,2025-03-25 22:42:09.760498+00:00,v3,3.18.1,,,,,,1.351851851851852,0.3770235753981913,46.332278943163466,3.4000945449399147,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-A/emi20230224t102219p07003-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-A/emi20230224t102219p07003-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-A/emi20230224t102219p07003-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-A/emi20230224t102219p07003-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-A/emi20230224t102219p07003-A_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (445892.8045337687 4456670.967031459),90,90,40.275965763498746,-3.615719018581074
emi20230224t102219p07003-B,40.26291632061054,-3.6325897971540257,2023-02-24T10:22:19+00:00,Solid Waste (6A),CH4,mfa,"[-3.7556492143295235, 40.19639505681582, -3.6070264618376378, 40.30982351080607]",emi,production,2025-05-30 13:00:08.965225+00:00,2025-05-30 13:00:09.180042+00:00,v3,3.6.3,,,,,,1.351851851851852,0.3770235753981913,46.332278943163466,3.4000945449399147,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-B/emi20230224t102219p07003-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-B/emi20230224t102219p07003-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-B/emi20230224t102219p07003-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-B/emi20230224t102219p07003-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/24/emi20230224t102219p07003-B/emi20230224t102219p07003-B_l3a-vis-ch4-mfa-v3_rgb.png,,POINT (446209.807820158 4457130.940106144),90,90,40.275965763498746,-3.615719018581074
